委託時間,UID,委託單號,倉位單號,合約類型,交易對,方向,槓桿,訂單類型,委託價格,已成交數量,委託狀態,手續費,成交均價,成交金額,取消時間,成交時間
2024-08-08T21:11:32+08:00,OOOOOGDV,199195949125632,199195949125632,普通合約,BTCUSDT,多,181,市價開倉,0,0.192291,已成交,2.22789406,57930.2737903,11139.4702774105773,--,2024-08-08T21:11:32+08:00
2024-08-08T21:10:47+08:00,OOOOOGDV,199009696518144,198996900188160,得勁合約,BTCUSDT,多,1000,止盈平倉,57848.6,0.877962,已成交,15.23666177,57848.6,50788.8725532,--,2024-08-08T21:10:47+08:00
2024-08-08T21:10:44+08:00,OOOOOGDV,198996900188160,198996900188160,得勁合約,BTCUSDT,多,1000,市價開倉,0,0.877962,已成交,0,57826.173478,50769.182919091836,--,2024-08-08T21:10:44+08:00
2024-08-08T20:33:07+08:00,OOOOOGDC,189530200379392,132981235388416,普通合約,SOLUSDT,空,100,強制平倉,156.0565235,63.388,已成交,0,156.0565235,9892.110911618,--,2024-08-08T20:33:07+08:00
2024-08-08T19:43:14+08:00,OOOOOGDV,176976971468800,162111716708352,普通合約,BTCUSDT,多,499,強制平倉,57255.53529603,1.450284,已成交,16.60735736,57255.53529603,83036.78675126757252,--,2024-08-08T19:43:14+08:00
2024-08-08T19:35:09+08:00,OOOOOOOK,174942343958528,173035747921920,得勁合約,BTCUSDT,空,1000,強制平倉,57547.58426086,1.337936,已成交,23.09849541,57547.58426086,76994.98469563798496,--,2024-08-08T19:35:09+08:00
2024-08-08T19:35:09+08:00,OOOOOOOK,174942343958529,173050604294144,得勁合約,BTCUSDT,空,1000,強制平倉,57559.39528285,1.337661,已成交,23.09848748,57559.39528285,76994.95825345241385,--,2024-08-08T19:35:09+08:00
2024-08-08T19:27:38+08:00,OOOOOOOK,173050604294144,173050604294144,得勁合約,BTCUSDT,空,1000,市價開倉,0,1.337661,已成交,0,57505.6274826,76923.0351640021986,--,2024-08-08T19:27:38+08:00
2024-08-08T19:27:34+08:00,OOOOOOOK,173035747921920,173035747921920,得勁合約,BTCUSDT,空,1000,市價開倉,0,1.337936,已成交,0,57493.827518,76923.061614122848,--,2024-08-08T19:27:34+08:00
2024-08-08T19:26:58+08:00,OOOOOOOK,172883708596224,171632245723136,得勁合約,SOLUSDT,多,1000,市價平倉,154.188,499.447,已成交,23.10255091,154.187537436,77008.503009797892,--,2024-08-08T19:26:58+08:00
2024-08-08T19:26:58+08:00,OOOOOOOK,172883708596225,171646154035200,得勁合約,SOLUSDT,多,1000,市價平倉,154.188,499.505,已成交,23.10523377,154.187537436,77017.44588696918,--,2024-08-08T19:26:58+08:00
2024-08-08T19:26:58+08:00,OOOOOOOK,172883708596226,171654240653312,得勁合約,SOLUSDT,多,1000,市價平倉,154.188,499.447,已成交,23.10255091,154.187537436,77008.503009797892,--,2024-08-08T19:26:58+08:00
2024-08-08T19:25:38+08:00,OOOOOOOK,172547392180224,171665737388032,得勁合約,SOLUSDT,空,1000,強制平倉,154.09748668,499.618,已成交,23.09696344,154.09748668,76989.87810008824,--,2024-08-08T19:25:38+08:00
2024-08-08T19:23:02+08:00,OOOOOOOK,171893093339136,171687677792256,得勁合約,SOLUSDT,空,1000,強制平倉,154.06145541,499.735,已成交,23.09697043,154.06145541,76989.90141931635,--,2024-08-08T19:23:02+08:00
2024-08-08T19:22:39+08:00,OOOOOOOK,171796636930048,171674922913792,得勁合約,SOLUSDT,空,1000,強制平倉,154.03943614,499.807,已成交,23.09699654,154.03943614,76989.98845882498,--,2024-08-08T19:22:39+08:00
2024-08-08T19:22:13+08:00,OOOOOOOK,171687677792256,171687677792256,得勁合約,SOLUSDT,空,1000,市價開倉,0,499.735,已成交,0,153.92753822,76922.9783123717,--,2024-08-08T19:22:13+08:00
2024-08-08T19:22:10+08:00,OOOOOOOK,171674922913792,171674922913792,得勁合約,SOLUSDT,空,1000,市價開倉,0,499.807,已成交,0,153.90553829,76923.06537611003,--,2024-08-08T19:22:10+08:00
2024-08-08T19:22:08+08:00,OOOOOOOK,171665737388032,171665737388032,得勁合約,SOLUSDT,空,1000,市價開倉,0,499.618,已成交,0,153.96353811,76922.95498344198,--,2024-08-08T19:22:08+08:00
2024-08-08T19:22:05+08:00,OOOOOOOK,171654240653312,171654240653312,得勁合約,SOLUSDT,多,1000,市價開倉,0,499.447,已成交,0,154.01646205,76923.05992148635,--,2024-08-08T19:22:05+08:00
2024-08-08T19:22:03+08:00,OOOOOOOK,171646154035200,171646154035200,得勁合約,SOLUSDT,多,1000,市價開倉,0,499.505,已成交,0,153.998462,76923.00176131,--,2024-08-08T19:22:03+08:00
2024-08-08T19:22:00+08:00,OOOOOOOK,171632245723136,171632245723136,得勁合約,SOLUSDT,多,1000,市價開倉,0,499.447,已成交,0,154.01646205,76923.05992148635,--,2024-08-08T19:22:00+08:00
2024-08-08T18:44:10+08:00,OOOOOGDV,162111716708352,162111716708352,普通合約,BTCUSDT,多,499,市價開倉,0,1.450284,已成交,16.6388682,57364.172092,83194.340958274128,--,2024-08-08T18:44:10+08:00
2024-08-08T18:23:33+08:00,OOOOOGDV,156922066620416,156815145422848,普通合約,BTCUSDT,多,20,市價平倉,56324.43852004749988043,0.034558,已成交,0.38929083,56324.26954673193973793,1946.45410699596237346338494,--,2024-08-08T18:23:33+08:00
2024-08-08T18:23:33+08:00,OOOOOGDV,156922066620417,156830429614080,普通合約,BTCUSDT,多,20,市價平倉,56324.43852004749988043,0.103685,已成交,1.16799638,56324.26954673193973793,5839.98188795290117172727205,--,2024-08-08T18:23:33+08:00
2024-08-08T18:23:11+08:00,OOOOOGDV,156830429614080,156830429614080,普通合約,BTCUSDT,多,20,市價開倉,0,0.103685,已成交,1.19047327,57408.172224,5952.36633704544,--,2024-08-08T18:23:11+08:00
2024-08-08T18:23:07+08:00,OOOOOGDV,156815145422848,156815145422848,普通合約,BTCUSDT,多,20,市價開倉,0,0.034558,已成交,0.39681965,57413.5722402,1984.0982294768316,--,2024-08-08T18:23:07+08:00
2024-08-08T18:22:42+08:00,OOOOOGDV,156709147119616,156544331943936,普通合約,BTCUSDT,多,20,市價平倉,55691.959895831547928745,0.076038,已成交,0.84693851,55691.792819951860434101,4234.692542443499563688171838,--,2024-08-08T18:22:42+08:00
2024-08-08T18:22:42+08:00,OOOOOGDV,156709147119617,156567509667840,普通合約,BTCUSDT,多,20,市價平倉,55691.959895831547928745,0.079483,已成交,0.88531016,55691.792819951860434101,4426.550768708233722883649783,--,2024-08-08T18:22:42+08:00
2024-08-08T18:22:08+08:00,OOOOOGDV,156567509667840,156567509667840,普通合約,BTCUSDT,多,20,市價開倉,0,0.079483,已成交,0.91269014,57414.172242,4563.450652310886,--,2024-08-08T18:22:08+08:00
2024-08-08T18:22:03+08:00,OOOOOGDV,156544331943936,156544331943936,普通合約,BTCUSDT,多,20,市價開倉,0,0.076038,已成交,0.87301467,57406.4722189,4365.0733345807182,--,2024-08-08T18:22:03+08:00
2024-08-08T18:20:21+08:00,OOOOOGDV,156116852527104,156075039510528,普通合約,BTCUSDT,多,20,市價平倉,56215.931265197245558898,0.072629,已成交,0.81657893,56215.762617403449967162,4082.894623139395167665008898,--,2024-08-08T18:20:21+08:00
2024-08-08T18:20:11+08:00,OOOOOGDV,156075039510528,156075039510528,普通合約,BTCUSDT,多,20,市價開倉,0,0.072629,已成交,0.83332731,57368.7721058,4166.6365492721482,--,2024-08-08T18:20:11+08:00
2024-08-08T18:18:40+08:00,OOOOOGDV,155695031373824,155648256643072,普通合約,BTCUSDT,多,20,市價平倉,57307,0.069227,已成交,0.79343596,57306.828079,3967.179787424933,--,2024-08-08T18:18:40+08:00
2024-08-08T18:18:29+08:00,OOOOOGDV,155648256643072,155648256643072,普通合約,BTCUSDT,多,20,市價開倉,0,0.069227,已成交,0.79364425,57321.8719651,3968.2212305279777,--,2024-08-08T18:18:29+08:00
2024-08-08T17:41:10+08:00,OOOOOGDN,146257444376576,136903702204416,普通合約,ETHUSDT,空,200,強制平倉,2439.28326793,0.3813,已成交,0.18601975,2439.28326793,930.098710061709,--,2024-08-08T17:41:10+08:00
2024-08-08T17:25:52+08:00,OOOOOGDL,142405383491584,134723804975104,普通合約,BTCUSDT,多,50,強制平倉,55917.45037447,0.008599,已成交,0.09616684,55917.45037447,480.83415577006753,--,2024-08-08T17:25:52+08:00
2024-08-08T17:07:58+08:00,OOOOOGDN,137902239813632,136318064119808,得勁合約,BTCUSDT,多,1000,強制平倉,57112.62084357,0.06728,已成交,1.15276114,57112.62084357,3842.5371303553896,--,2024-08-08T17:07:58+08:00
2024-08-08T17:04:33+08:00,OOOOOGDN,137041896132608,137041896132608,普通合約,TRXUSDT,空,249,市價開倉,0,9003,已成交,0.22642479,0.12574963,1132.12391889,--,2024-08-08T17:04:33+08:00
2024-08-08T17:04:00+08:00,OOOOOGDN,136903702204416,136903702204416,普通合約,ETHUSDT,空,200,市價開倉,0,0.3813,已成交,0.18514195,2427.77271666,925.709736862458,--,2024-08-08T17:04:00+08:00
2024-08-08T17:02:12+08:00,OOOOOGDN,136450989658112,136329741209600,得勁合約,BTCUSDT,空,1000,強制平倉,57214.17447872,0.067286,已成交,1.15491389,57214.17447872,3849.71294397515392,--,2024-08-08T17:02:12+08:00
2024-08-08T17:01:43+08:00,OOOOOGDN,136329741209600,136329741209600,得勁合約,BTCUSDT,空,1000,市價開倉,0,0.067286,已成交,0,57160.7285173,3846.1167790150478,--,2024-08-08T17:01:43+08:00
2024-08-08T17:01:40+08:00,OOOOOGDN,136318064119808,136318064119808,得勁合約,BTCUSDT,多,1000,市價開倉,0,0.06728,已成交,0,57166.0714977,3846.133290365256,--,2024-08-08T17:01:40+08:00
2024-08-08T17:01:33+08:00,OOOOOGDX,136287407607808,131771078021120,得勁合約,SOLUSDT,多,1000,強制平倉,154.38902802,497.808,已成交,23.05682798,154.38902802,76856.09326058016,--,2024-08-08T17:01:33+08:00
2024-08-08T16:58:30+08:00,OOOOOGDS,135520684986368,135520684986368,普通合約,BTCUSDT,空,10,市價開倉,0,0.00087,已成交,0.0099507,57187.9284357,49.753497739059,--,2024-08-08T16:58:30+08:00
2024-08-08T16:58:26+08:00,OOOOOGDS,135504398651392,135504398651392,普通合約,BTCUSDT,多,10,市價開倉,0,0.00087,已成交,0.00995456,57210.0716297,49.772762317839,--,2024-08-08T16:58:26+08:00
2024-08-08T16:58:11+08:00,OOOOOGDY,135439550369792,135439550369792,普通合約,BTCUSDT,多,10,限價開倉,57000,0.001747,已成交,0.0199158,57000,99.579,--,2024-08-08T17:08:37+08:00
2024-08-08T16:58:09+08:00,OOOOOGDY,135433472823296,135433472823296,普通合約,BTCUSDT,多,10,限價開倉,57000,0.001747,已成交,0.0199158,57000,99.579,--,2024-08-08T17:08:37+08:00
2024-08-08T16:58:08+08:00,OOOOOGDY,135427172978688,135427172978688,普通合約,BTCUSDT,多,10,限價開倉,57000,0.001747,已成交,0.0199158,57000,99.579,--,2024-08-08T17:08:37+08:00
2024-08-08T16:58:06+08:00,OOOOOGDY,135420676001792,135420676001792,普通合約,BTCUSDT,多,10,限價開倉,57000,0.001747,已成交,0.0199158,57000,99.579,--,2024-08-08T17:08:37+08:00
2024-08-08T16:58:05+08:00,OOOOOGDY,135415491842048,135415491842048,普通合約,BTCUSDT,多,10,限價開倉,57000,0.001747,已成交,0.0199158,57000,99.579,--,2024-08-08T17:08:37+08:00
2024-08-08T16:58:02+08:00,OOOOOGDY,135402741305344,135402741305344,普通合約,BTCUSDT,多,10,限價開倉,57000,0.001747,已成交,0.0199158,57000,99.579,--,2024-08-08T17:08:37+08:00
2024-08-08T16:56:21+08:00,OOOOOGDN,134979749941248,132522978168832,得勁合約,BTCUSDT,多,600,市價平倉,57247.1,0.044378,已成交,0.76215126,57246.9282587,2540.5041822645886,--,2024-08-08T16:56:21+08:00
2024-08-08T16:56:17+08:00,OOOOOGDN,134963635425280,132375904899072,普通合約,BTCUSDT,空,10,市價平倉,57247.2,0.000869,已成交,0.0099496,57247.3717416,49.7479660434504,--,2024-08-08T16:56:17+08:00
2024-08-08T16:56:02+08:00,OOOOOGDN,134899059920896,132360293699584,普通合約,BTCUSDT,多,10,市價平倉,57242.3,0.000869,已成交,0.00994869,57242.1282731,49.7434094693239,--,2024-08-08T16:56:02+08:00
2024-08-08T16:55:25+08:00,OOOOOGDL,134745506451456,,普通合約,BTCUSDT,多,50,限價開倉,57000,0,已取消,0,0,0,2024-08-08T16:55:32+08:00,--
2024-08-08T16:55:23+08:00,OOOOOGDL,134736706654208,,普通合約,BTCUSDT,多,50,限價開倉,57000,0,已取消,0,0,0,2024-08-08T16:55:33+08:00,--
2024-08-08T16:55:20+08:00,OOOOOGDL,134723804975104,134723804975104,普通合約,BTCUSDT,多,50,限價開倉,57000,0.008599,已成交,0.0980286,57000,490.143,--,2024-08-08T17:08:37+08:00
2024-08-08T16:52:25+08:00,OOOOOGDC,133988048703488,,普通合約,SOLUSDT,多,100,限價開倉,150,0,已取消,0,0,0,2024-08-08T16:52:45+08:00,--
2024-08-08T16:52:14+08:00,OOOOOGDC,133944255975424,,普通合約,SOLUSDT,多,100,限價開倉,150,0,已取消,0,0,0,2024-08-08T16:52:20+08:00,--
2024-08-08T16:52:11+08:00,OOOOOGDC,133931282845696,,普通合約,SOLUSDT,多,100,限價開倉,150,0,已取消,0,0,0,2024-08-08T16:52:20+08:00,--
2024-08-08T16:52:09+08:00,OOOOOGDC,133919895457792,,普通合約,SOLUSDT,多,100,限價開倉,150,0,已取消,0,0,0,2024-08-08T16:52:48+08:00,--
2024-08-08T16:50:10+08:00,OOOOOGDC,133424212611072,132661369229312,普通合約,SOLUSDT,多,100,市價平倉,154.621,63.427,已成交,0,154.620536137,9807.116745561499,--,2024-08-08T16:50:10+08:00
2024-08-08T16:49:18+08:00,OOOOOGDN,133203311054848,132542393602048,得勁合約,BTCUSDT,空,700,市價平倉,57308,0.050491,已成交,0.86806408,57308.171924,2893.546908614684,--,2024-08-08T16:49:18+08:00
2024-08-08T16:48:49+08:00,OOOOOGDC,133083844694016,132743510626304,普通合約,SOLUSDT,多,100,市價平倉,154.75,63.451,已成交,0,154.74953575,9819.01279287325,--,2024-08-08T16:48:49+08:00
2024-08-08T16:48:25+08:00,OOOOOGDC,132981235388416,132981235388416,普通合約,SOLUSDT,空,100,市價開倉,0,63.388,已成交,1.96077513,154.66453601,9803.87560860188,--,2024-08-08T16:48:25+08:00
2024-08-08T16:47:28+08:00,OOOOOGDC,132743510626304,132743510626304,普通合約,SOLUSDT,多,100,市價開倉,0,63.451,已成交,1.96077282,154.51078923,9803.86408743273,--,2024-08-08T16:47:28+08:00
2024-08-08T16:47:08+08:00,OOOOOGDC,132661369229312,132661369229312,普通合約,SOLUSDT,多,100,市價開倉,0,63.427,已成交,1.96076445,154.56859383,9803.82220085541,--,2024-08-08T16:47:08+08:00
2024-08-08T16:46:40+08:00,OOOOOGDN,132542393602048,132542393602048,得勁合約,BTCUSDT,空,700,市價開倉,0,0.050491,已成交,0,57287.9281357,2892.5247794996287,--,2024-08-08T16:46:40+08:00
2024-08-08T16:46:35+08:00,OOOOOGDN,132522978168832,132522978168832,得勁合約,BTCUSDT,多,600,市價開倉,0,0.044378,已成交,0,57288.7718658,2542.3611178604724,--,2024-08-08T16:46:35+08:00
2024-08-08T16:46:23+08:00,OOOOOGDN,132471442755584,,普通合約,BTCUSDT,空,10,限價開倉,70000,0,已取消,0,0,0,2024-08-08T16:56:28+08:00,--
2024-08-08T16:46:16+08:00,OOOOOGDN,132440056926208,,普通合約,BTCUSDT,多,10,限價開倉,40000,0,已取消,0,0,0,2024-08-08T16:56:24+08:00,--
2024-08-08T16:46:00+08:00,OOOOOGDN,132375904899072,132375904899072,普通合約,BTCUSDT,空,10,市價開倉,0,0.000869,已成交,0.00995988,57306.5280799,49.7993729014331,--,2024-08-08T16:46:00+08:00
2024-08-08T16:45:57+08:00,OOOOOGDN,132360293699584,132360293699584,普通合約,BTCUSDT,多,10,市價開倉,0,0.000869,已成交,0.00995905,57301.7719048,49.7952397852712,--,2024-08-08T16:45:57+08:00
2024-08-08T16:44:11+08:00,OOOOOGDX,131916942839808,131750311874560,得勁合約,SOLUSDT,空,1000,強制平倉,154.64496066,497.85,已成交,23.0969981,154.64496066,76989.993664581,--,2024-08-08T16:44:11+08:00
2024-08-08T16:43:36+08:00,OOOOOGDX,131771078021120,131771078021120,得勁合約,SOLUSDT,多,1000,市價開倉,0,497.808,已成交,0,154.52346357,76923.01635285456,--,2024-08-08T16:43:36+08:00
2024-08-08T16:43:31+08:00,OOOOOGDX,131750311874560,131750311874560,得勁合約,SOLUSDT,空,1000,市價開倉,0,497.85,已成交,0,154.51053647,76923.0705815895,--,2024-08-08T16:43:31+08:00
2024-08-08T16:43:30+08:00,OOOOOGDX,131745425166336,131603146330112,得勁合約,SOLUSDT,多,1000,強制平倉,154.5239111,4973.738,已成交,230.56843457,154.5239111,768561.4485466918,--,2024-08-08T16:43:30+08:00
2024-08-08T16:43:17+08:00,OOOOOGDX,131692338352128,131535035174912,普通合約,BTCUSDT,多,100,市價平倉,57304,1.710972,已成交,0,57303.828088,98045.245351381536,--,2024-08-08T16:43:17+08:00
2024-08-08T16:42:56+08:00,OOOOOGDX,131603146330112,131603146330112,得勁合約,SOLUSDT,多,1000,市價開倉,0,4973.738,已成交,0,154.65846398,769230.67931895724,--,2024-08-08T16:42:56+08:00
2024-08-08T16:42:40+08:00,OOOOOGDX,131535035174912,131535035174912,普通合約,BTCUSDT,多,100,市價開倉,0,1.710972,已成交,19.60783217,57300.2719003,98039.1608138000916,--,2024-08-08T16:42:40+08:00
2024-08-08T16:42:31+08:00,OOOOOGDX,131495726010368,131147879944192,普通合約,BTCUSDT,空,100,市價平倉,57298.4,0.016775,已成交,0.19223671,57298.5718952,961.18354354198,--,2024-08-08T16:42:31+08:00
2024-08-08T16:42:31+08:00,OOOOOGDX,131495726010369,131183657357312,普通合約,BTCUSDT,多,100,市價平倉,57298.4,0.016776,已成交,0.19224702,57298.2281048,961.2350746861248,--,2024-08-08T16:42:31+08:00
2024-08-08T16:42:05+08:00,OOOOOGDX,131389497020416,130882183368704,普通合約,BTCUSDT,多,100,市價平倉,57306,1.679177,已成交,19.2453257,57305.828082,96226.628481248514,--,2024-08-08T16:42:05+08:00
2024-08-08T16:41:16+08:00,OOOOOGDX,131183657357312,131183657357312,普通合約,BTCUSDT,多,100,市價開倉,0,0.016776,已成交,0.19230631,57315.90057939,961.53154811984664,--,2024-08-08T16:41:16+08:00
2024-08-08T16:41:08+08:00,OOOOOGDX,131147879944192,131147879944192,普通合約,BTCUSDT,空,100,市價開倉,0,0.016775,已成交,0.19230769,57319.7280403,961.5384378760325,--,2024-08-08T16:41:08+08:00
2024-08-08T16:40:11+08:00,OOOOOGDX,130909584609280,130619737378816,得勁合約,BTCUSDT,空,1000,市價平倉,57271.9,13.428715,已成交,230.72709897,57272.0718157,769090.3298725678255,--,2024-08-08T16:40:11+08:00
2024-08-08T16:40:04+08:00,OOOOOGDX,130882183368704,130882183368704,普通合約,BTCUSDT,多,100,市價開倉,0,1.679177,已成交,19.23076512,57262.4717869,96153.8255877113813,--,2024-08-08T16:40:04+08:00
2024-08-08T16:39:36+08:00,OOOOOGDX,130762322595840,130646824194048,得勁合約,BTCUSDT,多,1000,市價平倉,57299.9,13.427884,已成交,230.82423065,57299.7281003,769414.1021623687652,--,2024-08-08T16:39:36+08:00
2024-08-08T16:39:08+08:00,OOOOOGDX,130646824194048,130646824194048,得勁合約,BTCUSDT,多,1000,市價開倉,0,13.427884,已成交,0,57286.0718577,769230.7277208601068,--,2024-08-08T16:39:08+08:00
2024-08-08T16:39:02+08:00,OOOOOGDX,130619737378816,130619737378816,得勁合約,BTCUSDT,空,1000,市價開倉,0,13.428715,已成交,0,57282.5281519,769230.7450313418085,--,2024-08-08T16:39:02+08:00
2024-08-08T16:36:16+08:00,OOOOOOOK,129925571678208,129816540598272,得勁合約,BTCUSDT,多,1000,市價平倉,57259.9,13.436422,已成交,230.8097616,57259.7282203,769365.8719732597666,--,2024-08-08T16:36:16+08:00
2024-08-08T16:35:58+08:00,OOOOOOOK,129850208423936,129567499603968,得勁合約,BTCUSDT,空,1000,市價平倉,57246.7,13.439648,已成交,230.81334159,57246.8717401,769377.8052880914848,--,2024-08-08T16:35:58+08:00
2024-08-08T16:35:50+08:00,OOOOOOOK,129816540598272,129816540598272,得勁合約,BTCUSDT,多,1000,市價開倉,0,13.436422,已成交,0,57249.6717485,769230.748974323867,--,2024-08-08T16:35:50+08:00
2024-08-08T16:35:02+08:00,OOOOOOOK,129612751949824,129525065830400,得勁合約,BTCUSDT,多,1000,市價平倉,57241.9,13.439568,已成交,230.79122988,57241.7282743,769304.0995799775024,--,2024-08-08T16:35:02+08:00
2024-08-08T16:34:51+08:00,OOOOOOOK,129567499603968,129567499603968,得勁合約,BTCUSDT,空,1000,市價開倉,0,13.439648,已成交,0,57235.9282917,769230.7291936893216,--,2024-08-08T16:34:51+08:00
2024-08-08T16:34:41+08:00,OOOOOOOK,129525065830400,129525065830400,得勁合約,BTCUSDT,多,1000,市價開倉,0,13.439568,已成交,0,57236.2717083,769230.7656901740144,--,2024-08-08T16:34:41+08:00
2024-08-08T16:34:19+08:00,OOOOOOOK,129433093132288,129393972858880,得勁合約,BTCUSDT,多,1000,市價平倉,57217.7,13.446004,已成交,230.80413451,57217.5283469,769347.1150225307876,--,2024-08-08T16:34:19+08:00
2024-08-08T16:34:09+08:00,OOOOOOOK,129393972858880,129393972858880,得勁合約,BTCUSDT,多,1000,市價開倉,0,13.446004,已成交,0,57208.8716261,769230.7167200271044,--,2024-08-08T16:34:09+08:00
2024-08-08T14:17:15+08:00,OOOOOGDB,94941280325632,94941280325632,普通合約,BTCUSDT,多,10,市價開倉,0,0.001748,已成交,0.0199115,56955.0708647,99.5574638714956,--,2024-08-08T14:17:15+08:00
2024-08-08T14:14:29+08:00,OOOOOGDQ,94242400374784,58206836232192,普通合約,BTCUSDT,空,100,市價平倉,56936.1,0.16794,已成交,1.91237547,56936.2708083,9561.877319545902,--,2024-08-08T14:14:29+08:00
2024-08-08T11:59:24+08:00,OOOOOGDO,60248882974720,57533134393344,得勁合約,BTCUSDT,空,1000,止盈平倉,57073.4,0.067176,已成交,1.81737501,57073.4,3833.9627184,--,2024-08-08T11:59:24+08:00
2024-08-08T11:53:28+08:00,OOOOOGDQ,58756151152640,58138330517504,得勁合約,BTCUSDT,多,1000,強制平倉,57166.67001337,0.067216,已成交,1.15275447,57166.67001337,3842.51489161867792,--,2024-08-08T11:53:28+08:00
2024-08-08T11:51:17+08:00,OOOOOGDQ,58206836232192,58206836232192,普通合約,BTCUSDT,空,100,市價開倉,0,0.16794,已成交,1.92307518,57254.828235,9615.3758537859,--,2024-08-08T11:51:17+08:00
2024-08-08T11:51:01+08:00,OOOOOGDQ,58138330517504,58138330517504,得勁合約,BTCUSDT,多,1000,市價開倉,0,0.067216,已成交,0,57220.17166,3846.11105829856,--,2024-08-08T11:51:01+08:00
2024-08-08T11:50:57+08:00,OOOOOGDO,58122815442944,57509239590912,得勁合約,BTCUSDT,多,1000,強制平倉,57185.75266337,0.067194,已成交,1.15276184,57185.75266337,3842.53946446248378,--,2024-08-08T11:50:57+08:00
2024-08-08T11:48:37+08:00,OOOOOGDO,57533134393344,57533134393344,得勁合約,BTCUSDT,空,1000,市價開倉,0,0.067176,已成交,0,57254.3282365,3846.116753615124,--,2024-08-08T11:48:36+08:00
2024-08-08T11:48:31+08:00,OOOOOGDO,57509239590912,57509239590912,得勁合約,BTCUSDT,多,1000,市價開倉,0,0.067194,已成交,0,57239.2717173,3846.1356237722562,--,2024-08-08T11:48:31+08:00
2024-08-08T11:48:20+08:00,OOOOOGDO,57462636679168,53817811521536,普通合約,BTCUSDT,多,120,市價平倉,57245.7,0.009959,已成交,0.11402165,57245.5282629,570.1082159702211,--,2024-08-08T11:48:20+08:00
2024-08-08T11:40:44+08:00,OOOOOGAF,55551245717504,44010006384640,普通合約,BTCUSDT,多,499,強制平倉,57207.52614603,0.08709,已成交,0.9964407,57207.52614603,4982.2034520577527,--,2024-08-08T11:40:44+08:00
