開倉時間,UID,倉位單號,合約類型,交易對,方向,槓桿,開倉價格,止盈價格,止損價格,強平價格,倉位數量,初始保證金,倉位保證金,開倉手續費,未實現盈虧,資金費,倉位狀態,平倉類型,平倉價格,已實現盈虧,回報率,平倉手續費,平倉時間
2024-08-08T23:28:25+08:00,OOOOOGDV,233645319917568,普通合約,BTCUSDT,多,277,58839.4,59051.5,0,58638.2,1.902927,426.60659235,426.60659235,22.39340765,0,0,已平倉,手動平倉,58638.3,-427.40283916,-95.19,22.31686914,2024-08-08T23:28:40+08:00
2024-08-08T23:27:54+08:00,OOOOOGDV,233514235334656,普通合約,BTCUSDT,多,277,58879.1,58974.8,0,58677.8,2.824936,633.73407535,633.73407535,33.26592465,0,0,已平倉,手動平倉,58677.9,-634.91710282,-95.19,33.15222486,2024-08-08T23:28:08+08:00
2024-08-08T23:15:59+08:00,OOOOOGMK,230516582895616,得勁合約,BTCUSDT,多,1000,58698.1,58874,0,58643.2,13.104871,1000,1000,0,0,0,已平倉,強制平倉,58643.2,-1000,-100,230.55344532,2024-08-08T23:17:31+08:00
2024-08-08T23:06:33+08:00,OOOOOFHC,228141118001152,普通合約,BTCUSDT,多,1,59082.6,354496.8,0,2558.1,0.000084,4.99900741,4.99900741,0.00099259,0,0,已平倉,手動平倉,58964.2,-0.01193333,-0.24,0.0009906,2024-08-08T23:10:06+08:00
2024-08-08T22:38:14+08:00,OOOOOGDV,221015603531776,得勁合約,BTCUSDT,多,600,58439.3,58539.2,0,58347.7,2.610271,300,300,0,0,0,已平倉,手動平倉,58347.8,-284.66728,-94.89,45.69101081,2024-08-08T22:39:30+08:00
2024-08-08T22:33:38+08:00,OOOOOGDV,219860420907008,得勁合約,BTCUSDT,多,600,58213,58505.1,0,58121.7,4.367364,500,500,0,0,0,已平倉,手動平倉,58121.8,-474.44377593,-94.89,76.15168731,2024-08-08T22:37:34+08:00
2024-08-08T22:32:57+08:00,OOOOOGDV,219687561203712,得勁合約,BTCUSDT,多,800,58356.3,58581.9,0,58287.9,5.527779,500,500,0,0,0,已平倉,手動平倉,58288,-474.33392012,-94.87,96.66087564,2024-08-08T22:37:34+08:00
2024-08-08T22:30:21+08:00,OOOOOGDV,219031899066368,得勁合約,BTCUSDT,多,800,58151.9,58359.6,0,58083.7,2.218883,200,200,0,0,0,已平倉,強制平倉,58083.7,-200,-100,38.6642746,2024-08-08T22:30:49+08:00
2024-08-08T22:29:58+08:00,OOOOOGMO,218938131353600,得勁合約,BTCUSDT,多,1000,58148,58206,0,58093.7,2.645769,200,200,0,0,0,已平倉,強制平倉,58093.7,-200,-100,46.11067861,2024-08-08T22:30:46+08:00
2024-08-08T22:27:34+08:00,OOOOOGDV,218332926840832,普通合約,BTCUSDT,多,1,57973.9,347853,0,2899.1,0.172422,9998.00080661,9998.00080661,1.99919339,0,0,已平倉,手動平倉,57983.2,-2.39907681,-0.03,1.99951332,2024-08-08T22:27:43+08:00
2024-08-08T22:27:33+08:00,OOOOOGDV,218327163719680,得勁合約,BTCUSDT,多,800,57977.8,58194.8,0,57909.8,5.563867,500,500,0,0,0,已平倉,手動平倉,57992.5,-15.27636693,-3.06,96.79864362,2024-08-08T22:27:56+08:00
2024-08-08T22:26:44+08:00,OOOOOGDV,218123765141504,普通合約,BTCUSDT,多,20,57839.3,72274.4,0,55092.5,0.304277,883.48016787,883.48016787,3.51983213,0,0,已平倉,手動平倉,57966.6,31.6726258,3.58,3.52757614,2024-08-08T22:27:16+08:00
2024-08-08T22:26:00+08:00,OOOOOGDV,217936518828032,普通合約,BTCUSDT,多,20,57763.6,72213.4,0,55020.4,0.183424,531.88095486,531.88095486,2.11904514,0,0,已平倉,手動平倉,57827.6,7.49012026,1.41,2.12139125,2024-08-08T22:26:33+08:00
2024-08-08T22:25:40+08:00,OOOOOGDV,217852418985984,普通合約,BTCUSDT,多,20,57736.3,72170.1,0,54994.4,0.114436,331.67857836,331.67857836,1.32142164,0,0,已平倉,手動平倉,56603.5,-132.25510761,-39.72,1.295494,2024-08-08T22:25:50+08:00
2024-08-08T22:24:25+08:00,OOOOOGMJ,217538408075264,普通合約,BTCUSDT,多,1,57689.9,346129.8,0,2884.7,0.017327,999.80008151,999.80008151,0.19991849,0,0,已平倉,手動平倉,2884.8,-949.81834154,-94.99,0.00999681,2024-08-08T22:27:44+08:00
2024-08-08T22:22:18+08:00,OOOOOGDV,217005442060288,得勁合約,BTCUSDT,多,800,57672.9,57911.7,0,57605.3,3.355969,300,300,0,0,0,已平倉,手動平倉,57676.8,-45.13465157,-15.05,58.06839232,2024-08-08T22:22:25+08:00
2024-08-08T22:20:04+08:00,OOOOOGDV,216445175320576,得勁合約,BTCUSDT,多,800,57617.6,57847.2,0,57550.1,5.59865,500,500,0,0,0,已平倉,手動平倉,57576,-329.86326883,-65.98,96.70423957,2024-08-08T22:20:11+08:00
2024-08-08T22:15:14+08:00,OOOOOGDV,215229741666304,得勁合約,BTCUSDT,多,600,57467.1,57776.4,0,57377,5.308861,600,600,0,0,0,已平倉,手動平倉,57463.4,-111.40002162,-18.57,91.51944567,2024-08-08T22:15:21+08:00
2024-08-08T22:14:02+08:00,OOOOOGMO,214927193935872,得勁合約,BTCUSDT,多,1000,57447.7,57511.5,0,57394,2.678022,200,200,0,0,0,已平倉,手動平倉,57461.3,-9.86340941,-4.94,46.16472952,2024-08-08T22:14:42+08:00
2024-08-08T22:13:43+08:00,OOOOOGMO,214845522448384,得勁合約,BTCUSDT,多,1000,57470.2,57527.5,0,57416.5,5.353947,400,400,0,0,0,已平倉,手動平倉,57416.6,-379.37845818,-94.85,92.22153008,2024-08-08T22:13:52+08:00
2024-08-08T22:13:01+08:00,OOOOOGDV,214672343683072,得勁合約,BTCUSDT,多,1000,57481.9,57660.4,0,57428.2,5.941672,444,444,0,0,0,已平倉,手動平倉,57460.1,-232.21738037,-52.31,102.42259117,2024-08-08T22:13:08+08:00
2024-08-08T22:11:50+08:00,OOOOOGMO,214372102967296,得勁合約,BTCUSDT,多,1000,57351.8,57405.1,0,57298.2,5.365,400,400,0,0,0,已平倉,止盈平倉,57405.1,193.71091754,48.43,92.39350845,2024-08-08T22:12:05+08:00
2024-08-08T22:11:01+08:00,OOOOOGDV,214166774861824,得勁合約,BTCUSDT,多,1000,57427.7,57460.4,0,57374,4.018432,300,300,0,0,0,已平倉,手動平倉,57453.6,34.63606332,11.55,69.2619282,2024-08-08T22:11:07+08:00
2024-08-08T22:10:30+08:00,OOOOOGDV,214038500610048,普通合約,BTCUSDT,多,20,57446.8,71795.5,0,54718.7,0.306702,884.476192,884.476192,3.523808,0,0,已平倉,手動平倉,56075.1,-427.67422712,-48.17,3.43966585,2024-08-08T22:10:45+08:00
2024-08-08T22:09:42+08:00,OOOOOGDV,213834300772352,普通合約,BTCUSDT,多,20,57410,71762.3,0,54683.6,0.191811,552.79762716,552.79762716,2.20237284,0,0,已平倉,手動平倉,56139.7,-248.01420718,-44.69,2.1536412,2024-08-08T22:09:50+08:00
2024-08-08T22:09:15+08:00,OOOOOGDV,213723713900544,得勁合約,BTCUSDT,多,1000,57412.2,57474,0,57358.5,4.019517,300,300,0,0,0,已平倉,手動平倉,57444.6,60.78342386,20.27,69.26977666,2024-08-08T22:09:23+08:00
2024-08-08T22:03:21+08:00,OOOOOGMO,212236745052160,得勁合約,BTCUSDT,多,1000,57472.5,57517.7,0,57418.8,4.0153,300,300,0,0,0,已平倉,止盈平倉,57517.7,112.31706817,37.44,69.28524625,2024-08-08T22:03:25+08:00
2024-08-08T21:43:51+08:00,OOOOOGDV,207330726383616,得勁合約,BTCUSDT,多,1000,57440,57501.1,0,57386.3,4.017572,300,300,0,0,0,已平倉,手動平倉,57440.8,-66.19697302,-22.07,69.23167776,2024-08-08T21:44:01+08:00
2024-08-08T21:42:55+08:00,OOOOOGDV,207093978894336,得勁合約,BTCUSDT,多,1000,57486.8,57550,0,57433.1,4.014301,300,300,0,0,0,已平倉,手動平倉,57502.7,-5.60298652,-1.87,69.24985652,2024-08-08T21:43:02+08:00
2024-08-08T21:41:44+08:00,OOOOOGDV,206799853178880,得勁合約,BTCUSDT,多,1000,57434.6,57473.5,0,57380.9,4.017949,300,300,0,0,0,已平倉,手動平倉,57432.3,-78.64841339,-26.22,69.22792856,2024-08-08T21:41:52+08:00
2024-08-08T21:40:41+08:00,OOOOOGDV,206534739759104,得勁合約,BTCUSDT,多,1000,57410.2,57464.8,0,57356.5,4.019657,300,300,0,0,0,已平倉,止盈平倉,57464.8,150.28826239,50.1,69.29663568,2024-08-08T21:40:48+08:00
2024-08-08T21:39:04+08:00,OOOOOGMJ,206126944210944,普通合約,BTCUSDT,多,1,57515.3,345085.8,0,0,0.000086,4.99901073,10.00901073,0.00098927,0,0,已平倉,手動平倉,57403.7,-0.01157806,-0.24,0.00098735,2024-08-08T21:41:31+08:00
2024-08-08T21:37:29+08:00,OOOOOGMJ,205726920855552,普通合約,BTCUSDT,多,499,57488.2,58074.4,0,0,0.723578,91.68056462,57136.88056462,8.31943538,0,0,已平倉,手動平倉,57425.9,-61.74113222,-61.75,8.31041312,2024-08-08T21:40:28+08:00
2024-08-08T21:32:59+08:00,OOOOOGDV,204594383278080,得勁合約,BTCUSDT,多,1000,57438.3,57612.2,0,57384.6,4.017691,300,300,0,0,0,已平倉,手動平倉,57420.7,-140.09995879,-46.7,69.20950179,2024-08-08T21:33:09+08:00
2024-08-08T21:32:21+08:00,OOOOOGDV,204436635504640,得勁合約,BTCUSDT,多,1000,57544.5,57633.9,0,57490.7,4.010276,300,300,0,0,0,已平倉,強制平倉,57490.7,-300,-100,69.16603449,2024-08-08T21:32:26+08:00
2024-08-08T21:31:10+08:00,OOOOOGDV,204138672295936,得勁合約,BTCUSDT,多,1000,57773.6,57837.4,0,57719.6,3.994373,300,300,0,0,0,已平倉,強制平倉,57719.6,-300,-100,69.16602965,2024-08-08T21:31:35+08:00
2024-08-08T21:30:10+08:00,OOOOOGDV,203886795952128,得勁合約,BTCUSDT,多,1000,57768.2,57852.2,0,57714.2,3.994746,300,300,0,0,0,已平倉,手動平倉,57752,-134.11216528,-44.71,69.21128351,2024-08-08T21:30:17+08:00
2024-08-08T21:29:50+08:00,OOOOOGMJ,203802888753152,得勁合約,BTCUSDT,多,1000,57764.2,57933.6,0,57710.2,13.316745,1000,1000,0,0,0,已平倉,手動平倉,57710.3,-948.45295577,-94.85,230.55386004,2024-08-08T21:30:03+08:00
2024-08-08T21:28:04+08:00,OOOOOGDV,203358691135488,得勁合約,BTCUSDT,多,1000,57694.5,57743.9,0,57640.6,3.999849,300,300,0,0,0,已平倉,止盈平倉,57743.9,128.41014072,42.81,69.29006421,2024-08-08T21:28:25+08:00
2024-08-08T21:26:49+08:00,OOOOOGDV,203042406912000,得勁合約,BTCUSDT,多,1000,57854.3,57916.1,0,57800.2,3.988801,300,300,0,0,0,已平倉,強制平倉,57800.2,-300,-100,69.1660245,2024-08-08T21:27:11+08:00
2024-08-08T21:25:11+08:00,OOOOOGDV,202632644530176,得勁合約,BTCUSDT,多,1000,57883.8,58048.5,0,57829.7,3.986768,300,300,0,0,0,已平倉,強制平倉,57829.7,-300,-100,69.16602218,2024-08-08T21:25:20+08:00
2024-08-08T21:22:44+08:00,OOOOOGMJ,202015775657984,得勁合約,BTCUSDT,多,1000,57860.4,57889.3,57831.5,57806.3,13.294604,1000,1000,0,0,0,已平倉,止損平倉,57831.5,-614.5168875,-61.46,230.65406737,2024-08-08T21:23:11+08:00
2024-08-08T21:22:03+08:00,OOOOOGMJ,201844715016192,得勁合約,BTCUSDT,多,1000,57980.3,58038.3,57951.3,57926.1,13.267111,1000,1000,0,0,0,已平倉,止損平倉,57951.3,-615.05438097,-61.51,230.65389891,2024-08-08T21:22:23+08:00
2024-08-08T21:17:23+08:00,OOOOOGDV,200670129541120,普通合約,BTCUSDT,多,181,58085,58416.5,0,57780.7,1.641747,545.92783355,545.92783355,19.07216645,0,0,已平倉,手動平倉,58098.9,-15.40830684,-2.73,19.07671457,2024-08-08T21:17:39+08:00
2024-08-08T21:14:26+08:00,OOOOOGDV,199929268654080,普通合約,BTCUSDT,多,181,57947.2,58262.9,0,57643.7,2.909745,965.27770013,965.27770013,33.72229987,0,0,已平倉,手動平倉,57938,-94.34753685,-9.45,33.71691821,2024-08-08T21:14:34+08:00
2024-08-08T21:14:04+08:00,OOOOOGDV,199834930368512,普通合約,BTCUSDT,多,181,57939.1,58256.6,0,57635.6,0.97005,321.75924028,321.75924028,11.24075972,0,0,已平倉,手動平倉,57635.7,-316.75616626,-95.13,11.18189301,2024-08-08T21:14:13+08:00
2024-08-08T21:13:15+08:00,OOOOOGDV,199630139281408,普通合約,BTCUSDT,多,181,57909.5,58253.3,0,57606.2,0.970546,321.75923838,321.75923838,11.24076162,0,0,已平倉,手動平倉,57606.3,-316.75611678,-95.13,11.18189493,2024-08-08T21:13:25+08:00
2024-08-08T21:12:55+08:00,OOOOOGDV,199547637321728,普通合約,BTCUSDT,多,181,57956.6,58294.3,0,57653,2.262768,750.77154385,750.77154385,26.22845615,0,0,已平倉,手動平倉,57935.9,-99.39470291,-12.8,26.21906672,2024-08-08T21:13:03+08:00
2024-08-08T21:12:19+08:00,OOOOOGDV,199396604628992,普通合約,BTCUSDT,多,181,57934.2,58252.2,0,57630.7,2.58702,858.02462673,858.02462673,29.97537327,0,0,已平倉,手動平倉,57950.2,-18.68995936,-2.11,29.98362708,2024-08-08T21:12:24+08:00
2024-08-08T21:12:00+08:00,OOOOOGDV,199314060873728,普通合約,BTCUSDT,多,181,57959.6,58273.4,0,57656,2.620831,869.6195504,869.6195504,30.3804496,0,0,已平倉,手動平倉,57981.9,-2.45337089,-0.28,30.39211344,2024-08-08T21:12:05+08:00
2024-08-08T21:11:32+08:00,OOOOOGDV,199195949125632,普通合約,BTCUSDT,多,181,57930.3,58253,0,57626.8,0.192291,63.77210594,63.77210594,2.22789406,0,0,已平倉,手動平倉,57626.9,-62.78049832,-95.13,2.21622678,2024-08-08T21:11:43+08:00
2024-08-08T21:10:44+08:00,OOOOOGDV,198996900188160,得勁合約,BTCUSDT,多,1000,57826.2,57848.6,0,57772.2,0.877962,66,66,0,0,0,已平倉,止盈平倉,57848.6,4.45297233,6.75,15.23666177,2024-08-08T21:10:47+08:00
2024-08-08T19:27:38+08:00,OOOOOOOK,173050604294144,得勁合約,BTCUSDT,空,1000,57505.7,57333.3,0,57559.4,1.337661,100,100,0,0,0,已平倉,強制平倉,57559.4,-100,-100,23.09848748,2024-08-08T19:35:09+08:00
2024-08-08T19:27:34+08:00,OOOOOOOK,173035747921920,得勁合約,BTCUSDT,空,1000,57493.9,57321.5,0,57547.6,1.337936,100,100,0,0,0,已平倉,強制平倉,57547.6,-100,-100,23.09849541,2024-08-08T19:35:09+08:00
2024-08-08T19:22:13+08:00,OOOOOOOK,171687677792256,得勁合約,SOLUSDT,空,1000,153.928,153.466,0,154.062,499.735,100,100,0,0,0,已平倉,強制平倉,154.062,-100,-100,23.09697043,2024-08-08T19:23:02+08:00
2024-08-08T19:22:10+08:00,OOOOOOOK,171674922913792,得勁合約,SOLUSDT,空,1000,153.906,153.451,0,154.04,499.807,100,100,0,0,0,已平倉,強制平倉,154.04,-100,-100,23.09699654,2024-08-08T19:22:39+08:00
2024-08-08T19:22:08+08:00,OOOOOOOK,171665737388032,得勁合約,SOLUSDT,空,1000,153.964,153.533,0,154.098,499.618,100,100,0,0,0,已平倉,強制平倉,154.098,-100,-100,23.09696344,2024-08-08T19:25:38+08:00
2024-08-08T19:22:05+08:00,OOOOOOOK,171654240653312,得勁合約,SOLUSDT,多,1000,154.017,154.478,0,153.883,499.447,100,100,0,0,0,已平倉,手動平倉,154.188,62.3405374,62.35,23.10255091,2024-08-08T19:26:58+08:00
2024-08-08T19:22:03+08:00,OOOOOOOK,171646154035200,得勁合約,SOLUSDT,多,1000,153.999,154.437,0,153.865,499.505,100,100,0,0,0,已平倉,手動平倉,154.188,71.33889188,71.34,23.10523377,2024-08-08T19:26:58+08:00
2024-08-08T19:22:00+08:00,OOOOOOOK,171632245723136,得勁合約,SOLUSDT,多,1000,154.017,154.478,0,153.883,499.447,100,100,0,0,0,已平倉,手動平倉,154.188,62.3405374,62.35,23.10255091,2024-08-08T19:26:58+08:00
2024-08-08T18:44:10+08:00,OOOOOGDV,162111716708352,普通合約,BTCUSDT,多,499,57364.2,80000,0,57255.6,1.450284,183.3611318,183.3611318,16.6388682,0,0,已平倉,強制平倉,57255.6,-200,-100,16.60735736,2024-08-08T19:43:14+08:00
2024-08-08T18:23:11+08:00,OOOOOGDV,156830429614080,普通合約,BTCUSDT,多,20,57408.2,71760,0,54681.9,0.103685,298.80952673,298.80952673,1.19047327,0,0,已平倉,手動平倉,56324.3,-114.74291874,-38.25,1.16799638,2024-08-08T18:23:33+08:00
2024-08-08T18:23:07+08:00,OOOOOGDV,156815145422848,普通合約,BTCUSDT,多,20,57413.6,71766.8,0,54687,0.034558,99.60318035,99.60318035,0.39681965,0,0,已平倉,手動平倉,56324.3,-38.43023296,-38.44,0.38929083,2024-08-08T18:23:33+08:00
2024-08-08T18:22:08+08:00,OOOOOGDV,156567509667840,普通合約,BTCUSDT,多,20,57414.2,71767.1,0,54687.6,0.079483,229.08730986,229.08730986,0.91269014,0,0,已平倉,手動平倉,55691.8,-138.6978839,-60.31,0.88531016,2024-08-08T18:22:42+08:00
2024-08-08T18:22:03+08:00,OOOOOGDV,156544331943936,普通合約,BTCUSDT,多,20,57406.5,71762.8,0,54680.3,0.076038,219.12698533,219.12698533,0.87301467,0,0,已平倉,手動平倉,55691.8,-132.10074531,-60.05,0.84693851,2024-08-08T18:22:42+08:00
2024-08-08T18:20:11+08:00,OOOOOGDV,156075039510528,普通合約,BTCUSDT,多,20,57368.8,71706.4,0,54644.4,0.072629,209.16667269,209.16667269,0.83332731,0,0,已平倉,手動平倉,56215.8,-85.39183237,-40.67,0.81657893,2024-08-08T18:20:21+08:00
2024-08-08T18:18:29+08:00,OOOOOGDV,155648256643072,普通合約,BTCUSDT,多,20,57321.9,71652.1,0,54599.7,0.069227,199.20635575,199.20635575,0.79364425,0,0,已平倉,手動平倉,57306.9,-2.62852331,-1.32,0.79343596,2024-08-08T18:18:40+08:00
2024-08-08T17:08:37+08:00,OOOOOGDL,134723804975104,普通合約,BTCUSDT,多,50,57000,62700,0,55917.5,0.008599,9.9019714,9.9019714,0.0980286,0,0,已平倉,強制平倉,55917.5,-10,-100,0.09616684,2024-08-08T17:25:52+08:00
2024-08-08T17:08:37+08:00,OOOOOGDY,135402741305344,普通合約,BTCUSDT,多,10,57000,85500,0,51584.4,0.001747,9.9800842,9.9800842,0.0199158,6.67415756,-0.006569680000000001,持倉中,,0,0,0,0,1970-01-01T08:00:00+08:00
2024-08-08T17:08:37+08:00,OOOOOGDY,135415491842048,普通合約,BTCUSDT,多,10,57000,85500,0,51584.4,0.001747,9.9800842,9.9800842,0.0199158,6.67415756,-0.006569680000000001,持倉中,,0,0,0,0,1970-01-01T08:00:00+08:00
2024-08-08T17:08:37+08:00,OOOOOGDY,135420676001792,普通合約,BTCUSDT,多,10,57000,85500,0,51584.4,0.001747,9.9800842,9.9800842,0.0199158,6.67415756,-0.006569680000000001,持倉中,,0,0,0,0,1970-01-01T08:00:00+08:00
2024-08-08T17:08:37+08:00,OOOOOGDY,135427172978688,普通合約,BTCUSDT,多,10,57000,85500,0,51584.4,0.001747,9.9800842,9.9800842,0.0199158,6.67415756,-0.006569680000000001,持倉中,,0,0,0,0,1970-01-01T08:00:00+08:00
2024-08-08T17:08:37+08:00,OOOOOGDY,135433472823296,普通合約,BTCUSDT,多,10,57000,85500,0,51584.4,0.001747,9.9800842,9.9800842,0.0199158,6.67415756,-0.006569680000000001,持倉中,,0,0,0,0,1970-01-01T08:00:00+08:00
2024-08-08T17:08:37+08:00,OOOOOGDY,135439550369792,普通合約,BTCUSDT,多,10,57000,85500,0,51584.4,0.001747,9.9800842,9.9800842,0.0199158,6.67415756,-0.006569680000000001,持倉中,,0,0,0,0,1970-01-01T08:00:00+08:00
2024-08-08T17:04:33+08:00,OOOOOGDN,137041896132608,普通合約,TRXUSDT,空,249,0.12575,0.12323,0,0.12621,9003,4.77357521,4.77357521,0.22642479,0,0,已平倉,強制平倉,0.12621,-5,-100,0.22723875,2024-08-08T22:27:51+08:00
2024-08-08T17:04:00+08:00,OOOOOGDN,136903702204416,普通合約,ETHUSDT,空,200,2427.78,2367.09,0,2439.29,0.3813,4.81485805,4.81485805,0.18514195,0,0,已平倉,強制平倉,2439.29,-5,-100,0.18601975,2024-08-08T17:41:10+08:00
2024-08-08T17:01:43+08:00,OOOOOGDN,136329741209600,得勁合約,BTCUSDT,空,1000,57160.8,56992.3,0,57214.2,0.067286,5,5,0,0,0,已平倉,強制平倉,57214.2,-5,-100,1.15491389,2024-08-08T17:02:12+08:00
2024-08-08T17:01:40+08:00,OOOOOGDN,136318064119808,得勁合約,BTCUSDT,多,1000,57166.1,57337.6,0,57112.7,0.06728,5,5,0,0,0,已平倉,強制平倉,57112.7,-5,-100,1.15276114,2024-08-08T17:07:58+08:00
2024-08-08T16:58:30+08:00,OOOOOGDS,135520684986368,普通合約,BTCUSDT,空,10,57188,28594,0,62625.4,0.00087,4.9900493,4.9900493,0.0099507,0,0.00059269,已平倉,強制平倉,62625.4,-4.99940731,-99.99,0.01089682,2024-08-09T07:00:40+08:00
2024-08-08T16:58:26+08:00,OOOOOGDS,135504398651392,普通合約,BTCUSDT,多,10,57210.1,85813.4,0,51772.7,0.00087,4.99004544,4.99004544,0.00995456,3.14094522,-0.00327168,持倉中,,0,0,0,0,1970-01-01T08:00:00+08:00
2024-08-08T16:48:25+08:00,OOOOOGDC,132981235388416,普通合約,SOLUSDT,空,100,154.665,146.914,0,156.057,63.388,98.03922487,98.03922487,1.96077513,0,2.06414103,已平倉,強制平倉,156.057,-97.93585897,-97.94,0,2024-08-08T20:33:07+08:00
2024-08-08T16:47:28+08:00,OOOOOGDC,132743510626304,普通合約,SOLUSDT,多,100,154.511,162.205,0,153.121,63.451,98.03922718,98.03922718,1.96077282,0,0,已平倉,手動平倉,154.75,13.18793262,13.19,0,2024-08-08T16:48:49+08:00
2024-08-08T16:47:08+08:00,OOOOOGDC,132661369229312,普通合約,SOLUSDT,多,100,154.569,162.296,0,153.178,63.427,98.03923555,98.03923555,1.96076445,0,0,已平倉,手動平倉,154.621,1.33378025,1.34,0,2024-08-08T16:50:10+08:00
2024-08-08T16:46:40+08:00,OOOOOGDN,132542393602048,得勁合約,BTCUSDT,空,700,57288,57042.6,0,57364.9,0.050491,5,5,0,0,0,已平倉,手動平倉,57308.2,-1.89019319,-37.81,0.86806408,2024-08-08T16:49:18+08:00
2024-08-08T16:46:35+08:00,OOOOOGDN,132522978168832,得勁合約,BTCUSDT,多,600,57288.8,57574.8,0,57199,0.044378,5,5,0,0,0,已平倉,手動平倉,57247,-2.61908685,-52.39,0.76215126,2024-08-08T16:56:21+08:00
2024-08-08T16:46:00+08:00,OOOOOGDN,132375904899072,普通合約,BTCUSDT,空,10,57306.6,28651,0,73682.4,0.000869,4.99004012,14.99004012,0.00995988,0,0,已平倉,手動平倉,57247.4,0.03149737,0.63,0.0099496,2024-08-08T16:56:17+08:00
2024-08-08T16:45:57+08:00,OOOOOGDN,132360293699584,普通合約,BTCUSDT,多,10,57301.8,68762.2,55869.3,51858.1,0.000869,4.99004095,4.99004095,0.00995905,0,0,已平倉,手動平倉,57242.2,-0.07173805,-1.44,0.00994869,2024-08-08T16:56:02+08:00
