開倉時間,UID,倉位單號,合約類型,交易對,方向,槓桿,開倉價格,止盈價格,止損價格,強平價格,倉位數量,初始保證金,倉位保證金,開倉手續費,未實現盈虧,資金費,倉位狀態,平倉類型,平倉價格,已實現盈虧,回報率,平倉手續費,平倉時間
2024-08-02T11:35:21+08:00,OOOOOOOG,416582389043200,得勁合約,BTCUSDT,多,1000,64492.9,66000,0,64432.6,1.192737,100,100,0,0,0,已平倉,強制平倉,64432.6,-100,-100,23.05534117,2024-08-02T11:38:44+08:00
2024-08-02T11:34:32+08:00,OOOOOOOG,416379678330880,得勁合約,BTCUSDT,多,1000,64508.8,66000,0,64448.5,0.059622,5,5,0,0,0,已平倉,強制平倉,64448.5,-5,-100,1.15276414,2024-08-02T11:38:36+08:00
2024-08-02T11:32:47+08:00,OOOOOOOG,415940102688768,得勁合約,BTCUSDT,多,1000,64543.1,80000,0,64482.8,0.05959,5,5,0,0,0,已平倉,強制平倉,64482.8,-5,-100,1.15275804,2024-08-02T11:34:50+08:00
2024-08-02T11:03:05+08:00,OOOOOFHH,408462356553728,得勁合約,BTCUSDT,多,1000,64309.8,64407,64350.5,64249.7,0.059806,5,5,0,0,0,已平倉,止盈平倉,64407,4.65798858,93.16,1.15557752,2024-08-02T11:07:07+08:00
2024-08-02T11:00:27+08:00,OOOOOKPI,407800174972928,得勁合約,BTCUSDT,空,1000,64320.7,64127.7,64300,64380.8,0.059796,5,5,0,0,0,已平倉,止損平倉,64300,0.07875358,1.58,1.15346484,2024-08-02T11:02:52+08:00
2024-08-02T11:00:18+08:00,OOOOOFHH,407764674383872,得勁合約,BTCUSDT,多,1000,64320.9,65000.5,63000.5,64260.8,0.059796,5,5,0,0,0,已平倉,強制平倉,64260.8,-5,-100,1.15276079,2024-08-02T11:02:03+08:00
2024-08-02T10:57:34+08:00,OOOOOFHH,407075940306944,得勁合約,BTCUSDT,空,1000,64308.9,64116,64357.1,64369,0.059807,5,5,0,0,0,已平倉,止損平倉,64357.1,-4.04295661,-80.86,1.15470153,2024-08-02T11:06:32+08:00
2024-08-02T10:55:58+08:00,OOOOOFHH,406673443954688,得勁合約,BTCUSDT,空,1000,64235,64200.5,64400.5,64295,0.059876,5,5,0,0,0,已平倉,強制平倉,64295,-5,-100,1.15491765,2024-08-02T10:56:37+08:00
2024-08-02T10:50:24+08:00,OOOOOKPI,405274467409920,得勁合約,BTCUSDT,空,1000,64257.5,64062.4,0,64317.5,0.059855,5,5,0,0,0,已平倉,強制平倉,64317.5,-5,-100,1.15491699,2024-08-02T10:57:10+08:00
2024-08-02T10:42:27+08:00,OOOOOFHC,403273111670784,得勁合約,BTCUSDT,多,1000,64077.1,64269.1,0,64017.2,0.060023,5,5,0,0,0,已平倉,止盈平倉,64269.1,9.7909574,195.82,1.73392493,2024-08-02T10:47:44+08:00
2024-08-02T10:41:11+08:00,OOOOOFHH,402953658343424,得勁合約,BTCUSDT,空,1000,64040.5,63900.5,64100.5,64100.3,0.060058,5,5,0,0,0,已平倉,止損平倉,64100.5,-4.763937,-95.28,1.15492435,2024-08-02T10:42:35+08:00
2024-08-02T10:36:29+08:00,OOOOOOOG,401771716059136,得勁合約,BTCUSDT,空,1000,63833.8,0,0,63893.4,0.060252,5,5,0,0,0,已平倉,強制平倉,63893.4,-5,-100,1.15491144,2024-08-02T10:39:20+08:00
2024-08-02T10:36:16+08:00,OOOOOOOG,401714214703104,得勁合約,BTCUSDT,多,1000,63800.2,0,0,63740.6,0.060284,5,5,0,0,-0.38666038,已平倉,強制平倉,63740.6,-5.38666038,-107.74,1.15276038,2024-08-02T22:52:50+08:00
2024-08-02T10:33:54+08:00,OOOOOFHC,401118455762944,得勁合約,BTCUSDT,空,1000,63699.1,63508.9,63715,63758.6,0.603801,50,50,0,0,0,已平倉,止損平倉,63715,-21.19679494,-42.4,11.54135422,2024-08-02T10:34:47+08:00
2024-08-02T10:30:26+08:00,OOOOOFHC,400247282044928,得勁合約,BTCUSDT,空,1000,63908,63716.4,63940,63967.7,0.060182,5,5,0,0,0,已平倉,止盈平倉,63716.4,9.80170715,196.04,1.72364389,2024-08-02T10:33:45+08:00
2024-08-02T10:30:16+08:00,OOOOOFHC,400207639126016,得勁合約,BTCUSDT,多,1000,63942.6,64134.2,0,63882.9,0.06015,5,5,0,0,0,已平倉,手動平倉,63903.9,-3.48597411,-69.72,1.15314423,2024-08-02T10:30:22+08:00
2024-08-02T09:53:52+08:00,OOOOOKPM,391046069587968,得勁合約,BTCUSDT,多,1000,64770.2,64961.6,0,64709.7,0.261278,22,22,0,0,0,已平倉,強制平倉,64709.7,-22,-100,5.07216113,2024-08-02T09:55:41+08:00
2024-08-02T09:53:43+08:00,OOOOOKPM,391008429903872,得勁合約,BTCUSDT,空,1000,64767.3,64580.3,0,64827.8,0.26129,22,22,0,0,0,已平倉,止盈平倉,64580.3,41.53209188,188.79,7.30449789,2024-08-02T10:19:11+08:00
2024-08-02T09:53:31+08:00,OOOOOKPM,390956426371072,得勁合約,BTCUSDT,多,1000,64785,64979.2,0,64724.5,0.261219,22,22,0,0,0,已平倉,強制平倉,64724.5,-22,-100,5.07217451,2024-08-02T09:55:35+08:00
2024-08-01T17:21:39+08:00,OOOOOFHC,141346772525056,得勁合約,ETHUSDT,多,1000,3191.52,3201.08,0,3188.54,1.2051,5,5,0,0,0,已平倉,手動平倉,3191.99,-0.59862696,-11.98,1.15399669,2024-08-01T17:21:42+08:00
2024-08-01T17:14:11+08:00,OOOOOFHC,139467659776000,得勁合約,BTCUSDT,多,1000,64621.2,64807.9,0,64560.8,0.059518,5,5,0,0,0,已平倉,強制平倉,64560.8,-5,-100,1.15275842,2024-08-01T17:17:49+08:00
2024-08-01T17:12:49+08:00,OOOOOFHC,139123346808832,得勁合約,BTCUSDT,多,1000,64644.2,64836,0,64583.8,0.059497,5,5,0,0,0,已平倉,強制平倉,64583.8,-5,-100,1.15276184,2024-08-01T17:16:44+08:00
2024-08-01T17:12:09+08:00,OOOOOFHC,138955033583616,得勁合約,BTCUSDT,多,1000,64622.7,64816.4,0,64562.3,0.059517,5,5,0,0,0,已平倉,手動平倉,64639.8,-0.14163256,-2.84,1.15414842,2024-08-01T17:12:32+08:00
2024-08-01T17:06:01+08:00,OOOOOFHC,137411821670400,得勁合約,BTCUSDT,多,1000,64500.2,64693.5,0,64439.9,0.05963,5,5,0,0,0,已平倉,手動平倉,64508.2,-0.68213482,-13.65,1.15398552,2024-08-01T17:07:08+08:00
2024-08-01T16:52:11+08:00,OOOOOFHX,133929133318144,得勁合約,BTCUSDT,空,1000,64412.4,64373.9,64417,64472.6,0.059711,5,5,0,0,0,已平倉,止損平倉,64417,-1.43415895,-28.69,1.15392105,2024-08-01T16:52:16+08:00
2024-08-01T16:45:28+08:00,OOOOOFHX,132241738010624,得勁合約,BTCUSDT,空,1000,64460.3,64267.1,64460564459.9,64520.5,0.059667,5,5,0,0,0,已平倉,手動平倉,64445.8,-0.29358886,-5.88,1.15358615,2024-08-01T16:45:42+08:00
2024-08-01T16:44:27+08:00,OOOOOFHX,131985933246464,得勁合約,BTCUSDT,空,1000,64470.9,64277.6,64664.4,64531.1,0.059657,5,5,0,0,0,已平倉,手動平倉,64505.1,-3.19990935,-64,1.15445411,2024-08-01T16:44:39+08:00
2024-08-01T16:39:39+08:00,OOOOOFHX,130778257264640,普通合約,BTCUSDT,空,100,64493.3,61268.4,64654.2,65105.3,1.490914,980.76923509,980.76923509,19.23076491,0,0,已平倉,手動平倉,64520.2,-78.70493294,-7.88,19.23881198,2024-08-01T16:40:11+08:00
2024-08-01T16:38:28+08:00,OOOOOFHX,130476321902592,普通合約,BTCUSDT,空,100,64496.9,61272.1,64561.4,65108.9,0.014908,9.80769632,9.80769632,0.19230368,0,0,已平倉,手動平倉,64493.3,-0.33222465,-3.33,0.19229321,2024-08-01T16:39:16+08:00
2024-08-01T16:35:21+08:00,OOOOOFHX,129694450753536,得勁合約,BTCUSDT,空,1000,64475,64281.7,99998.9,64535.2,0.119307,10,10,0,0,0,已平倉,手動平倉,64480.7,-2.99831314,-29.99,2.30789943,2024-08-01T16:35:38+08:00
2024-08-01T16:34:41+08:00,OOOOOFHX,129527247376384,普通合約,BTCUSDT,空,10,64443.7,45109.5,120249,70567.4,0.001545,9.98008692,9.98008692,0.01991308,0,0,已平倉,手動平倉,64472.7,-0.08477417,-0.85,0.01992207,2024-08-01T16:35:40+08:00
2024-08-01T16:32:46+08:00,OOOOOFHX,129043100508160,普通合約,BTCUSDT,空,100,64408.9,61188.6,64415.5,65020.1,0.014928,9.80770106,9.80770106,0.19229894,0,0,已平倉,止損平倉,64415.5,-0.48453435,-4.85,0.19231892,2024-08-01T16:33:13+08:00
2024-08-01T16:31:17+08:00,OOOOOFHX,128672651190272,得勁合約,BTCUSDT,空,1000,64408,64405.4,64408.6,64468.2,1.194311,100,100,0,0,0,已平倉,止損平倉,64408.6,-23.90509525,-23.91,23.07716985,2024-08-01T16:31:33+08:00
2024-08-01T15:10:43+08:00,OOOOOFHN,108393879216128,得勁合約,BTCUSDT,多,1000,64334.3,64334.7,64333.5,64274.2,5.978388,500,500,0,0,0,已平倉,止損平倉,64333.5,-120.12406275,-24.03,115.38318732,2024-08-01T15:10:43+08:00
2024-08-01T15:10:38+08:00,OOOOOFHN,108374979682304,得勁合約,BTCUSDT,多,1000,64338.1,64338.5,64337.3,64278,11.95607,1000,1000,0,0,0,已平倉,止損平倉,64337.3,-240.24770603,-24.03,230.76637873,2024-08-01T15:10:38+08:00
2024-08-01T15:10:36+08:00,OOOOOFHN,108365922537472,得勁合約,BTCUSDT,多,1000,64321.4,64321.8,64320.6,64261.3,11.959174,1000,1000,0,0,0,已平倉,止盈平倉,64321.8,-225.90286033,-22.6,230.77067946,2024-08-01T15:10:37+08:00
2024-08-01T15:10:29+08:00,OOOOOFHN,108336840876032,得勁合約,BTCUSDT,空,1000,64312.1,64311.7,64312.9,64372.2,11.960919,1000,1000,0,0,0,已平倉,止損平倉,64312.9,-241.45275861,-24.15,230.77241627,2024-08-01T15:10:32+08:00
2024-08-01T15:10:27+08:00,OOOOOFHN,108327013621760,得勁合約,BTCUSDT,空,1000,64312.2,64311.7,64312.9,64372.3,11.960901,1000,1000,0,0,0,已平倉,止損平倉,64312.9,-240.25630874,-24.03,230.77206898,2024-08-01T15:10:32+08:00
2024-08-01T15:10:17+08:00,OOOOOFHN,108286759243776,得勁合約,BTCUSDT,空,1000,64319.9,64319.4,0,64380,5.979734,500,500,0,0,0,已平倉,止盈平倉,64319.4,-112.94988,-22.59,115.38387092,2024-08-01T15:10:20+08:00
2024-08-01T15:10:15+08:00,OOOOOFHN,108278886535168,得勁合約,BTCUSDT,空,1000,64325.7,64325.2,0,64385.8,11.958391,1000,1000,0,0,0,已平倉,止盈平倉,64325.2,-225.90043244,-22.6,230.76776783,2024-08-01T15:10:16+08:00
2024-08-01T15:10:13+08:00,OOOOOFHN,108269566791680,得勁合約,BTCUSDT,空,1000,64330.6,64330.2,0,64390.7,11.95748,1000,1000,0,0,0,已平倉,止盈平倉,64330.2,-227.09708315,-22.71,230.76812397,2024-08-01T15:10:15+08:00
2024-08-01T15:10:05+08:00,OOOOOFHN,108236127248384,得勁合約,BTCUSDT,多,1000,64332.9,64333.2,0,64272.8,0.23914,20,20,0,0,0,已平倉,止盈平倉,64333.2,-4.54197601,-22.71,4.61539244,2024-08-01T15:10:38+08:00
2024-08-01T15:10:02+08:00,OOOOOFHN,108222323793920,得勁合約,BTCUSDT,多,1000,64345.1,64345.6,0,64285,11.954769,1000,1000,0,0,0,已平倉,止盈平倉,64345.6,-224.7103822,-22.48,230.77103525,2024-08-01T15:11:43+08:00
2024-08-01T15:09:59+08:00,OOOOOFHN,108211307909120,得勁合約,BTCUSDT,多,1000,64343.3,64343.7,0,64283.2,11.955104,1000,1000,0,0,0,已平倉,止盈平倉,64343.7,-225.90531054,-22.6,230.77068758,2024-08-01T15:10:01+08:00
2024-08-01T15:04:38+08:00,OOOOOFHN,106865850683392,得勁合約,BTCUSDT,空,1000,64262.6,64070,0,64322.6,3.986054,333,333,0,0,0,已平倉,強制平倉,64322.6,-333,-100,76.91799834,2024-08-01T15:05:10+08:00
2024-08-01T15:04:01+08:00,OOOOOFHN,106707345383424,得勁合約,BTCUSDT,空,1000,64223.9,64031.3,0,64283.9,5.988673,500,500,0,0,0,已平倉,手動平倉,64221.3,-100.32059183,-20.07,115.38009642,2024-08-01T15:04:28+08:00
2024-08-01T15:03:59+08:00,OOOOOFHN,106699661418496,得勁合約,BTCUSDT,空,1000,64223.9,64031.3,0,64283.9,2.395469,200,200,0,0,0,已平倉,強制平倉,64283.9,-200,-100,46.19699571,2024-08-01T15:05:09+08:00
2024-08-01T15:03:55+08:00,OOOOOFHN,106682962251776,得勁合約,BTCUSDT,多,1000,64224.2,64416.8,0,64164.2,11.977274,1000,1000,0,0,0,已平倉,手動平倉,64400,1788.02023397,178.81,316.55601916,2024-08-01T15:06:59+08:00
2024-08-01T15:03:48+08:00,OOOOOFHR,106653027504128,得勁合約,BTCUSDT,多,1000,64222.1,64414.6,0,64162.1,11.977665,1000,1000,0,0,0,已平倉,手動平倉,64370.4,1508.35346159,150.84,266.90684734,2024-08-01T15:06:53+08:00
2024-08-01T15:03:42+08:00,OOOOOFHR,106630118215680,得勁合約,BTCUSDT,多,1000,64216.2,64416.6,0,64156.2,11.978766,1000,1000,0,0,0,已平倉,手動平倉,64370.4,1568.51847129,156.86,277.57995292,2024-08-01T15:06:53+08:00
2024-08-01T15:03:35+08:00,OOOOOFHR,106601523093504,得勁合約,BTCUSDT,空,1000,64223.8,64031.3,0,64283.8,11.977364,1000,1000,0,0,0,已平倉,強制平倉,64283.8,-1000,-100,230.98498527,2024-08-01T15:05:09+08:00
2024-08-01T15:03:22+08:00,OOOOOFHR,106546607071232,得勁合約,BTCUSDT,空,1000,64221,64025.3,0,64281,2.383599,199,199,0,0,0,已平倉,強制平倉,64281,-199,-100,45.96600524,2024-08-01T15:05:09+08:00
2024-08-01T15:03:08+08:00,OOOOOFHR,106488352382976,普通合約,BTCUSDT,空,100,64196.1,60989.3,0,64805.4,0.014978,9.80769419,9.80769419,0.19230581,0,0,已平倉,手動平倉,64370.7,-3.00033953,-30.01,0.19282885,2024-08-01T15:06:53+08:00
2024-08-01T15:03:07+08:00,OOOOOFHR,106481199452160,普通合約,BTCUSDT,空,100,64196.1,60989.4,0,64805.4,0.007489,4.90384709,4.90384709,0.09615291,0,0,已平倉,手動平倉,64370.7,-1.50016977,-30.01,0.09641443,2024-08-01T15:06:53+08:00
2024-08-01T15:03:05+08:00,OOOOOFHR,106474765389824,普通合約,BTCUSDT,空,100,64196.1,60989.3,0,64805.4,1.497814,980.76923952,980.76923952,19.23076048,0,0,已平倉,手動平倉,64370.7,-300.03675797,-30.01,19.28306507,2024-08-01T15:06:53+08:00
2024-08-01T15:03:01+08:00,OOOOOFHR,106456780214272,得勁合約,BTCUSDT,空,1000,64199.3,64006.7,0,64259.3,0.059909,5,5,0,0,0,已平倉,手動平倉,64224.1,-2.64513199,-52.91,1.15428036,2024-08-01T15:03:31+08:00
2024-08-01T15:03:00+08:00,OOOOOFHR,106451902238720,得勁合約,BTCUSDT,空,1000,64193.9,64001.4,0,64253.9,0.119829,10,10,0,0,0,已平倉,強制平倉,64253.9,-10,-100,2.30984162,2024-08-01T15:04:39+08:00
2024-08-01T15:02:58+08:00,OOOOOFHR,106445254266880,得勁合約,BTCUSDT,空,1000,64193.9,64001.4,0,64253.9,11.982943,1000,1000,0,0,0,已平倉,強制平倉,64253.9,-1000,-100,230.98498981,2024-08-01T15:04:39+08:00
2024-08-01T15:02:48+08:00,OOOOOFHR,106402501726208,普通合約,BTCUSDT,多,100,64204.4,67411.2,0,63595.1,0.007488,4.90384762,4.90384762,0.09615238,0,0,已平倉,手動平倉,64223.9,-0.04633838,-0.93,0.09618158,2024-08-01T15:03:29+08:00
2024-08-01T15:02:46+08:00,OOOOOFHR,106395498881024,普通合約,BTCUSDT,多,100,64200.5,67409.5,0,63591.2,0.014977,9.80769409,9.80769409,0.19230591,0,0,已平倉,手動平倉,64370.4,2.15942706,21.6,0.19281482,2024-08-01T15:06:53+08:00
2024-08-01T15:02:43+08:00,OOOOOFHR,106382962106368,普通合約,BTCUSDT,多,100,64205.1,67411.9,0,63595.8,1.497606,980.76923833,980.76923833,19.23076167,0,0,已平倉,手動平倉,64223.9,-10.3162971,-1.04,19.23639184,2024-08-01T15:03:28+08:00
2024-08-01T15:02:39+08:00,OOOOOFHR,106366507851776,得勁合約,BTCUSDT,多,1000,64206.4,64398.7,0,64146.4,0.119805,10,10,0,0,0,已平倉,手動平倉,64370.4,16.68456,166.85,2.9531891,2024-08-01T15:06:53+08:00
2024-08-01T15:02:37+08:00,OOOOOFHR,106356771229696,得勁合約,BTCUSDT,多,1000,64206.3,64398.7,0,64146.3,0.059903,5,5,0,0,0,已平倉,手動平倉,64370.4,8.34741451,166.95,1.47753231,2024-08-01T15:06:53+08:00
2024-08-01T15:02:34+08:00,OOOOOFHR,106343283990528,得勁合約,BTCUSDT,多,1000,64218.2,64413.4,0,64158.2,0.119783,10,10,0,0,0,已平倉,手動平倉,64370.4,15.48109279,154.82,2.73960656,2024-08-01T15:06:53+08:00
2024-08-01T15:02:32+08:00,OOOOOFHR,106335426416640,得勁合約,BTCUSDT,多,1000,64220.9,64413.5,0,64160.9,11.977889,1000,1000,0,0,0,已平倉,手動平倉,64370.4,1520.58861265,152.06,269.07840619,2024-08-01T15:06:53+08:00
2024-08-01T15:01:51+08:00,OOOOOFHN,106163422203904,得勁合約,BTCUSDT,多,1000,64242.7,64435.2,0,64182.7,11.973825,1000,1000,0,0,0,已平倉,手動平倉,64378.4,1379.72884114,137.98,244.09110282,2024-08-01T15:12:10+08:00
2024-08-01T15:01:48+08:00,OOOOOFHN,106151057395712,得勁合約,BTCUSDT,空,1000,64237.6,64042.4,0,64297.6,11.974791,1000,1000,0,0,0,已平倉,強制平倉,64297.6,-1000,-100,230.98498648,2024-08-01T15:05:09+08:00
2024-08-01T15:01:46+08:00,OOOOOFHN,106141068206080,得勁合約,BTCUSDT,空,1000,64235,64042.4,0,64295,1.197527,100,100,0,0,0,已平倉,強制平倉,64295,-100,-100,23.09848768,2024-08-01T15:05:09+08:00
2024-08-01T15:01:42+08:00,OOOOOFHN,106125490561024,普通合約,BTCUSDT,空,100,64240.4,61028.5,0,64850,1.496783,980.76924003,980.76924003,19.23075997,0,0,已平倉,手動平倉,64378.7,-245.63654485,-24.57,19.27218669,2024-08-01T15:12:10+08:00
2024-08-01T15:01:37+08:00,OOOOOFHN,106106972708864,普通合約,BTCUSDT,空,100,64246.4,61022.3,0,64856.1,0.007483,4.90384897,4.90384897,0.09615103,0,0,已平倉,手動平倉,64378.7,-1.18314369,-23.67,0.09634916,2024-08-01T15:12:10+08:00
2024-08-01T15:01:36+08:00,OOOOOFHN,106101088100352,普通合約,BTCUSDT,空,100,64232.2,61020.7,0,64841.8,0.014969,9.80770191,9.80770191,0.19229809,0,0,已平倉,手動平倉,64378.7,-2.57927835,-25.8,0.19273694,2024-08-01T15:12:10+08:00
2024-08-01T15:01:32+08:00,OOOOOFHN,106084749643776,普通合約,BTCUSDT,多,100,64232.4,67443.8,0,63622.8,0.007484,4.90385695,4.90385695,0.09614305,0,0,已平倉,手動平倉,64378.4,0.89951713,18,0.09636145,2024-08-01T15:12:10+08:00
2024-08-01T15:01:30+08:00,OOOOOFHN,106076081659904,普通合約,BTCUSDT,多,100,64232.5,67443.8,0,63622.9,0.014969,9.80770076,9.80770076,0.19229924,0,0,已平倉,手動平倉,64378.4,1.79765725,17.98,0.19273578,2024-08-01T15:12:10+08:00
2024-08-01T15:01:26+08:00,OOOOOFHN,106061009883136,得勁合約,BTCUSDT,多,1000,64238,64430.5,0,64178,1.19747,100,100,0,0,0,已平倉,手動平倉,64378.4,142.7630905,142.77,25.25889601,2024-08-01T15:12:10+08:00
2024-08-01T15:01:23+08:00,OOOOOFHN,106046854107136,得勁合約,BTCUSDT,多,1000,64237.3,64426.1,0,64177.3,0.119748,10,10,0,0,0,已平倉,手動平倉,64378.4,14.34760907,143.48,2.53855374,2024-08-01T15:12:10+08:00
2024-08-01T14:55:39+08:00,OOOOOOOG,104602113511424,普通合約,SOLUSDT,空,1,168.637,50,0,320.42,5.927,999.80009829,999.80009829,0.19990171,70.49943715,10.682250280000002,持倉中,,0,0,0,0,1970-01-01T08:00:00+08:00
2024-08-01T14:53:44+08:00,OOOOOOOG,104120982347776,普通合約,SOLUSDT,多,1,168.761,1012.56,0,16.875,5.923,999.8000863,999.8000863,0.1999137,-71.18638286,-10.67504109,持倉中,,0,0,0,0,1970-01-01T08:00:00+08:00
2024-08-01T14:53:40+08:00,OOOOOOOG,104106300641280,普通合約,SOLUSDT,多,1,168.764,1012.596,0,16.878,5.923,999.80008275,999.80008275,0.19991725,-71.20415192,-10.67504109,持倉中,,0,0,0,0,1970-01-01T08:00:00+08:00
2024-08-01T14:53:37+08:00,OOOOOOOG,104091058540544,普通合約,SOLUSDT,多,1,168.794,1012.758,0,16.882,5.922,999.80008097,999.80008097,0.19991903,-71.36979082,-10.673238730000001,持倉中,,0,0,0,0,1970-01-01T08:00:00+08:00
2024-08-01T12:45:46+08:00,OOOOOOOG,71915681783808,得勁合約,SOLUSDT,空,1000,167.302,166.8,0,167.448,4597.871,1000,1000,0,0,0,已平倉,止盈平倉,166.8,1960.98346623,196.1,344.84010431,2024-08-01T12:47:29+08:00
2024-08-01T12:45:41+08:00,OOOOOOOG,71898231836672,得勁合約,SOLUSDT,空,1000,167.292,166.752,0,167.438,4598.146,1000,1000,0,0,0,已平倉,止盈平倉,166.752,2109.78350324,210.98,370.90766522,2024-08-01T12:47:30+08:00
2024-08-01T12:45:37+08:00,OOOOOOOG,71880038588416,得勁合約,SOLUSDT,多,1000,167.28,167.789,0,167.134,4598.475,1000,1000,0,0,0,已平倉,強制平倉,167.134,-1000,-100,230.56841294,2024-08-01T12:46:32+08:00
2024-08-01T12:44:08+08:00,OOOOOOOG,71506299293696,得勁合約,BTCUSDT,多,1000,63745.8,63932.7,0,63686.2,0.060335,5,5,0,0,0,已平倉,強制平倉,63686.2,-5,-100,1.15275185,2024-08-01T12:48:26+08:00
2024-08-01T12:44:06+08:00,OOOOOOOG,71497881325568,得勁合約,BTCUSDT,空,1000,63720.5,63529.3,0,63780,0.060359,5,5,0,0,0,已平倉,強制平倉,63780,-5,-100,1.1549089,2024-08-01T12:44:17+08:00
2024-08-01T12:43:36+08:00,OOOOOOOG,71373272748032,得勁合約,BTCUSDT,空,1000,63749,63554.3,0,63808.6,12.066571,1000,1000,0,0,0,已平倉,強制平倉,63808.6,-1000,-100,230.98498933,2024-08-01T12:45:19+08:00
2024-08-01T12:43:32+08:00,OOOOOOOG,71356216156160,得勁合約,BTCUSDT,多,1000,63745.8,63936.7,0,63686.2,12.067161,1000,1000,0,0,0,已平倉,強制平倉,63686.2,-1000,-100,230.55344855,2024-08-01T12:48:26+08:00
2024-08-01T11:23:05+08:00,OOOOOOOG,51110721789952,得勁合約,BTCUSDT,多,1000,63894.7,0,0,63835,0.060195,5,5,0,0,0,已平倉,手動平倉,63906.1,-0.47284405,-9.46,1.15404666,2024-08-01T11:23:09+08:00
2024-08-01T11:22:28+08:00,OOOOOOOG,50952520826880,得勁合約,BTCUSDT,多,1000,63928.3,64119.9,0,63868.6,0.060163,5,5,0,0,0,已平倉,手動平倉,63913.4,-2.05501871,-41.11,1.15356491,2024-08-01T11:22:30+08:00
2024-08-01T11:07:53+08:00,OOOOOOOG,47285870866432,得勁合約,BTCUSDT,多,1000,63845.9,0,0,63786.2,0.060241,5,5,0,0,0,已平倉,手動平倉,63878.2,0.78634959,15.73,1.15442434,2024-08-01T11:21:53+08:00
2024-08-01T11:05:13+08:00,OOOOOOOG,46613393911808,普通合約,SOLUSDT,空,100,169.542,0,0,171.065,0.567,0.98077399,0.98077399,0.01922601,0,0,已平倉,手動平倉,169.115,0.20369634,20.37,0.01917759,2024-08-01T11:21:53+08:00
2024-08-01T11:00:29+08:00,OOOOOOOG,45420093452288,得勁合約,BTCUSDT,多,1000,64032.8,64224.7,0,63973,0.060065,5,5,0,0,0,已平倉,手動平倉,63854.1,-11.88925787,-237.79,1.15061731,2024-08-01T11:21:53+08:00
